id,project_id,project,video_id,web_url,machine_quality_label,stats_play_count,title,channelTitle,source_term
31:x99x0MJqGks,31,蒙古族呼麦,x99x0MJqGks,https://www.youtube.com/watch?v=x99x0MJqGks,low_relevance,867,🇲🇳 МонголХөгжим Салхины Дуу | The Song of the Wind – Mongolian Khöömei Ethnic Rock Ballad Inspired,МонголХөгжим74,Khoomei
31:xHDUdW_u730,31,蒙古族呼麦,xHDUdW_u730,https://www.youtube.com/watch?v=xHDUdW_u730,low_relevance,411,몽골 민속노래,허초TV,Khoomei China
31:xPwiNX87ZcE,31,蒙古族呼麦,xPwiNX87ZcE,https://www.youtube.com/watch?v=xPwiNX87ZcE,likely_relevant,2483,THE SPIRIT OF EURASIA 2019 – KHOOMEI BEAT  LIVE (4K),Spirit of Tengri,Khoomei
31:xQJ70uzETbU,31,蒙古族呼麦,xQJ70uzETbU,https://www.youtube.com/watch?v=xQJ70uzETbU,likely_relevant,67,Stop Using Your Throat! The Secret to Singing Khoomei Melodies (Sygyt),KHOOMEI MASTERCLASS,Khoomei
31:xZL52ZuJfSo,31,蒙古族呼麦,xZL52ZuJfSo,https://www.youtube.com/watch?v=xZL52ZuJfSo,low_relevance,808,🇲🇳 Mongolian Throat Singer #mongolia #bada #chinatiktok #shorts,Bada,Khoomei China
31:xcV9r1RdSYs,31,蒙古族呼麦,xcV9r1RdSYs,https://www.youtube.com/watch?v=xcV9r1RdSYs,low_relevance,588106,Throat Singers Mongolia,Destiny A,Khoomei China
31:xdTfFwJbWKA,31,蒙古族呼麦,xdTfFwJbWKA,https://www.youtube.com/watch?v=xdTfFwJbWKA,likely_relevant,80," хааны магтаал"" In Praise Of Chinggis Khaan (Cover)",Kara-kyz Khoomei ,Khoomei
31:xmXRtGGPOds,31,蒙古族呼麦,xmXRtGGPOds,https://www.youtube.com/watch?v=xmXRtGGPOds,likely_relevant,42,Learn khoomei throat singing in 15 seconds,LucasEnrique ,Khoomei
31:xv7uu_h-SuY,31,蒙古族呼麦,xv7uu_h-SuY,https://www.youtube.com/watch?v=xv7uu_h-SuY,likely_relevant,422,蒙古族美女呼麦,"Wuhai, Inner Mongolia, China",Khoomei China
31:xvOCMpjHtvY,31,蒙古族呼麦,xvOCMpjHtvY,https://www.youtube.com/watch?v=xvOCMpjHtvY,needs_review,112127,Khoomei Beat - Demonstration of Khöömei styles [Tuvan throat singing],KHOOMEI BEAT,Khoomei
31:xw_C6ki5aLE,31,蒙古族呼麦,xw_C6ki5aLE,https://www.youtube.com/watch?v=xw_C6ki5aLE,low_relevance,36482,중국인으로부터 몽골인 의혹받음 #중국 #중국여행 #중국먹방,휴직맨,Khoomei China
31:y3qOXSxKFm4,31,蒙古族呼麦,y3qOXSxKFm4,https://www.youtube.com/watch?v=y3qOXSxKFm4,likely_relevant,1321,温泉でホーミー　『十五夜』　上顎ホーミー版　#khoomii #khoomei #ホーミー #ホーメイ,khoomii KIYOSHI,Khoomei
31:y4PHhDL4Weg,31,蒙古族呼麦,y4PHhDL4Weg,https://www.youtube.com/watch?v=y4PHhDL4Weg,likely_relevant,113,Ailthan bariya | Khoomei Live,Altanshagai Khoomei,Khoomei
31:y6zDPypEoOk,31,蒙古族呼麦,y6zDPypEoOk,https://www.youtube.com/watch?v=y6zDPypEoOk,low_relevance,22222,Ethnomusicologist Mark van Tongeren Gives Lesson in Khöömei [Live at Folklife Festival 2002],Smithsonian Folkways,Khoomei
31:y77siIMWMX0,31,蒙古族呼麦,y77siIMWMX0,https://www.youtube.com/watch?v=y77siIMWMX0,low_relevance,1142,Beautiful mongolian music performance. .,natia sukhedi,Khoomei China
31:yHxJAH-VKNQ,31,蒙古族呼麦,yHxJAH-VKNQ,https://www.youtube.com/watch?v=yHxJAH-VKNQ,likely_relevant,749,Khoomei at the Mongolian Cultural Night,Wilson Freeman,Khoomei
31:yI-4bAjzkNY,31,蒙古族呼麦,yI-4bAjzkNY,https://www.youtube.com/watch?v=yI-4bAjzkNY,likely_relevant,1596,흐미.아리랑.Khoomei.Arirang,Korean.khoomei,Khoomei
31:yXnyQtrxWo4,31,蒙古族呼麦,yXnyQtrxWo4,https://www.youtube.com/watch?v=yXnyQtrxWo4,likely_relevant,73,Mamiin Ergelt | Khoomei Live,Altanshagai Khoomei,Khoomei
31:y_BE1bWGzu8,31,蒙古族呼麦,y_BE1bWGzu8,https://www.youtube.com/watch?v=y_BE1bWGzu8,likely_relevant,399,"A Crystal Flute Made of Breath: The Tuvan ""Sygyt"" Whistle Khoomei | Performed by Otgonhuu",KHOOMEI MASTERCLASS,Khoomei
31:yabRxbyBl0o,31,蒙古族呼麦,yabRxbyBl0o,https://www.youtube.com/watch?v=yabRxbyBl0o,needs_review,600858,How to sing with an open throat #shorts,Love & Sing with Hannah,Khoomei China
31:yr-7zbYTZT0,31,蒙古族呼麦,yr-7zbYTZT0,https://www.youtube.com/watch?v=yr-7zbYTZT0,low_relevance,1668,Summer Solstice Sound Healing - Tuvan-style khöömei,20 Blood Records,Khoomei
31:ytiwAXX-DcU,31,蒙古族呼麦,ytiwAXX-DcU,https://www.youtube.com/watch?v=ytiwAXX-DcU,likely_relevant,2900,"KHOOMEI BEAT - Чазын эрте, тыва ыры, тыва клиптер, тыва",DOGEE PLAY,Khoomei
31:z09xcPF9-jQ,31,蒙古族呼麦,z09xcPF9-jQ,https://www.youtube.com/watch?v=z09xcPF9-jQ,low_relevance,0,RADYO BIÑAN 87.9 GUESTING — AWIT-LALAMUNAN/KHÖÖMEI DEMONSTRATION,RL Maestro Musica,Khoomei
31:zHg9jzQuXzY,31,蒙古族呼麦,zHg9jzQuXzY,https://www.youtube.com/watch?v=zHg9jzQuXzY,low_relevance,740,Тайтыков Монуне-«Эмилчи Мерген» #altai #throatsinging #горловоепение #shortvideo #shorts,ALTAI_BAATYRLAR,Khoomei China
31:zK8dp1jHJso,31,蒙古族呼麦,zK8dp1jHJso,https://www.youtube.com/watch?v=zK8dp1jHJso,likely_relevant,33,몽골 흐미창법 전통 발성 음악 mongolia Khöömii (Khoomei) throat singing,진현이의 희노애락,Khoomei
31:zUc1vVKeRUk,31,蒙古族呼麦,zUc1vVKeRUk,https://www.youtube.com/watch?v=zUc1vVKeRUk,needs_review,894,Tuvan Khoomei in a tunnel -- Khoomei Byrlangynadyr,Robert McLaughlin,Khoomei
31:zbCtsIZt1Ic,31,蒙古族呼麦,zbCtsIZt1Ic,https://www.youtube.com/watch?v=zbCtsIZt1Ic,likely_relevant,214,My Tuwa | Khoomei Live,Altanshagai Khoomei,Khoomei
31:zfzOD5XPKvc,31,蒙古族呼麦,zfzOD5XPKvc,https://www.youtube.com/watch?v=zfzOD5XPKvc,low_relevance,245171,'Ancestors' Huun Huur Tu 2016 China Tour in Beijing @Stallion Era,Zhao Liu,Khoomei China
31:zpHZKlzvNvQ,31,蒙古族呼麦,zpHZKlzvNvQ,https://www.youtube.com/watch?v=zpHZKlzvNvQ,low_relevance,315,Ishowspeed Meets THE Mongolian Throut Singer On the Mountain! #ishowspeed #new #funny #china,Chops40clips,Khoomei China
31:ztOqKLn-_Es,31,蒙古族呼麦,ztOqKLn-_Es,https://www.youtube.com/watch?v=ztOqKLn-_Es,likely_relevant,136,ALTANSHAGAI- LIVE with Band -Mongolian Khoomei Performance MONGOLIAN THROAT SINGING #khoomei,DE ULZIIMURUN ,Khoomei
34:-8Oa-Lu1PJs,34,中国书法,-8Oa-Lu1PJs,https://www.youtube.com/watch?v=-8Oa-Lu1PJs,likely_relevant,825599,Grinding Ink and Chinese Calligraphy - ASMR Sleep Aid,RelaxingASMR,Chinese calligraphy
34:-D8ZLFyW4Uc,34,中国书法,-D8ZLFyW4Uc,https://www.youtube.com/watch?v=-D8ZLFyW4Uc,likely_relevant,7915,The 5 Styles of Chinese Calligraphy Explained,Skritter,Chinese calligraphy
34:-QgG0fBGGW8,34,中国书法,-QgG0fBGGW8,https://www.youtube.com/watch?v=-QgG0fBGGW8,likely_relevant,2158,大吉｜大吉大利｜chinese calligraphy,书​藝家 幽軒,Chinese calligraphy
34:-RFunjheZ-0,34,中国书法,-RFunjheZ-0,https://www.youtube.com/watch?v=-RFunjheZ-0,likely_relevant,5,Chinese Calligraphy 柳公權金剛經日課,WMY,Chinese calligraphy
34:-e-Ekkf0CU8,34,中国书法,-e-Ekkf0CU8,https://www.youtube.com/watch?v=-e-Ekkf0CU8,likely_relevant,326,筆亭書法Chinese Calligraphy is live!, 筆亭書法Chinese Calligraphy,Chinese calligraphy
34:084rtp9TXRk,34,中国书法,084rtp9TXRk,https://www.youtube.com/watch?v=084rtp9TXRk,likely_relevant,17078,Chinese calligraphy but… it’s all English?! #chineseart #contemporaryart,Rui Gao,Chinese calligraphy
34:0LVRGX7ZOVE,34,中国书法,0LVRGX7ZOVE,https://www.youtube.com/watch?v=0LVRGX7ZOVE,likely_relevant,8974,山高水長  #chinese calligraphy,书​藝家 幽軒,Chinese calligraphy
34:0ORuE--LmtM,34,中国书法,0ORuE--LmtM,https://www.youtube.com/watch?v=0ORuE--LmtM,likely_relevant,21327,The 4 Masters of Chinese Calligraphy!,Skritter,Chinese calligraphy
34:0PLFMwq2az8,34,中国书法,0PLFMwq2az8,https://www.youtube.com/watch?v=0PLFMwq2az8,likely_relevant,4676,心语65|Chinese Calligraphy|Handwriting|硬笔书法|楷书|手写|笔画|#shorts #calligraphy #handwriting #chinese #心语,Felicity Exodus,Chinese calligraphy
34:0h1vTVxGaXY,34,中国书法,0h1vTVxGaXY,https://www.youtube.com/watch?v=0h1vTVxGaXY,low_relevance,14350,Chinese vs Japanese  #handwriting #chinese #japanese,Play Chinese Characters,Chinese calligraphy
34:0n1ZzqsWkdU,34,中国书法,0n1ZzqsWkdU,https://www.youtube.com/watch?v=0n1ZzqsWkdU,likely_relevant,393174,This one is for Emma 🥰 What should I write in Chinese calligraphy next?,Linda | Your Chinese BFF,Chinese calligraphy
34:0wMjGkPseAQ,34,中国书法,0wMjGkPseAQ,https://www.youtube.com/watch?v=0wMjGkPseAQ,likely_relevant,81903,中华书法 《戏墨听禅》！ #书法 #calligraphy #书法家 #书法作品欣賞 #art #毛笔字,Chinese Calligraphy 中华书法 ,Chinese calligraphy
34:0yX-AYbuH-M,34,中国书法,0yX-AYbuH-M,https://www.youtube.com/watch?v=0yX-AYbuH-M,likely_relevant,8820,The correct pen grip posture#mandarin #chinese #handwriting #learnchi,@Shareknowledge,Chinese calligraphy
34:10IkHvaWYhg,34,中国书法,10IkHvaWYhg,https://www.youtube.com/watch?v=10IkHvaWYhg,likely_relevant,21614,Chinese calligraphy facts,Zaid Khan,Chinese calligraphy
34:1L5YDwR6NFE,34,中国书法,1L5YDwR6NFE,https://www.youtube.com/watch?v=1L5YDwR6NFE,likely_relevant,891523,[ASMR] Relaxing Chinese Calligraphy,Tingting ASMR,Chinese calligraphy
34:1ZZQt5hMJyw,34,中国书法,1ZZQt5hMJyw,https://www.youtube.com/watch?v=1ZZQt5hMJyw,likely_relevant,1881,How to write “梁” in Traditional Chinese Calligraphy,Moyuan Art of Calligraphy,Chinese calligraphy
34:1iSAGhqCo2Y,34,中国书法,1iSAGhqCo2Y,https://www.youtube.com/watch?v=1iSAGhqCo2Y,likely_relevant,2667,Chinese calligraphy-书法 #硬筆字 #硬笔书法应该这样写 #書法 #書道 #calligraphy,HVX,Chinese calligraphy
34:1ols3oxnNHs,34,中国书法,1ols3oxnNHs,https://www.youtube.com/watch?v=1ols3oxnNHs,low_relevance,492818,Learn Chinese Alphabet#chinese #abcd #alphabet #youtubeshorts #viralshorts,Explore With Abhishek,Chinese calligraphy
34:1t68rd3rSkc,34,中国书法,1t68rd3rSkc,https://www.youtube.com/watch?v=1t68rd3rSkc,likely_relevant,483,馮萬如老師行書示範。王維及盧綸詩Chinese Calligraphy 중국 서예 書法,墨芽堂,Chinese calligraphy
34:2-FmkklXt_s,34,中国书法,2-FmkklXt_s,https://www.youtube.com/watch?v=2-FmkklXt_s,likely_relevant,1388,The Chinese Character for Dream | Calligraphy,FEIverse,Chinese calligraphy
34:24JZw3AxP8I,34,中国书法,24JZw3AxP8I,https://www.youtube.com/watch?v=24JZw3AxP8I,likely_relevant,5391,Chinese calligraphy handwriting with iPad Pro 11 inch,Ethan Ye,Chinese calligraphy
34:25HV7GIYlqY,34,中国书法,25HV7GIYlqY,https://www.youtube.com/watch?v=25HV7GIYlqY,low_relevance,74137,#硬筆哥#書法#手寫#中國書法#硬筆書法#鋼筆寫字,硬筆哥,Chinese calligraphy
34:28yCrUAzSFY,34,中国书法,28yCrUAzSFY,https://www.youtube.com/watch?v=28yCrUAzSFY,likely_relevant,9821,Chinese Calligraphy with Watercolor brush pen#handwriting #art#fun#watercolor#brushpen #drawing #書道,Mini Writing,Chinese calligraphy
34:2BC3Y-OqnlA,34,中国书法,2BC3Y-OqnlA,https://www.youtube.com/watch?v=2BC3Y-OqnlA,likely_relevant,11454,Xiao Zhan 肖战 || Chinese Calligraphy #shorts,ABChinese,Chinese calligraphy
34:2Nri78KWHdE,34,中国书法,2Nri78KWHdE,https://www.youtube.com/watch?v=2Nri78KWHdE,likely_relevant,22,嘉言錄第165輯Chinese calligraphy in Semi-cursive scripts 165,復柔聊書法FJ's Chinese Calligraphy,Chinese calligraphy
34:2exAS9kRBYw,34,中国书法,2exAS9kRBYw,https://www.youtube.com/watch?v=2exAS9kRBYw,likely_relevant,32683,Chinese calligraphy#trump #china #chinatravel #chinese #calligraphy,Chinese Trump(RyanChen瑞哥英语),Chinese calligraphy
34:2hCmu6IjRdA,34,中国书法,2hCmu6IjRdA,https://www.youtube.com/watch?v=2hCmu6IjRdA,likely_relevant,6185,兔年新春兔福🐰🧧 Creative Chinese Calligraphy #shorts #简笔画 #挥春 #simpledrawing,Sheen Art and Craft,Chinese calligraphy
34:2hQySZbPjyE,34,中国书法,2hQySZbPjyE,https://www.youtube.com/watch?v=2hQySZbPjyE,likely_relevant,2,Chinese calligraphy,Info In Depth,Chinese calligraphy
34:2joaf8w49rY,34,中国书法,2joaf8w49rY,https://www.youtube.com/watch?v=2joaf8w49rY,likely_relevant,19484,Chinese Calligraphy Performance by Daniel Chak Kwong Lau    劉澤光書法表演 2016-12-17,Daniel Chak Kwong Lau,Chinese calligraphy
34:2ua_pqlX_dQ,34,中国书法,2ua_pqlX_dQ,https://www.youtube.com/watch?v=2ua_pqlX_dQ,low_relevance,986788,Rahasia Kaligrafi Tiongkok yang Butuh Latihan Berbulan-bulan😱 #shortvideo,Infolks,Chinese calligraphy
34:2ufQa2P-_OU,34,中国书法,2ufQa2P-_OU,https://www.youtube.com/watch?v=2ufQa2P-_OU,likely_relevant,3175,千祥雲集  #chinese calligraphy,书​藝家 幽軒,Chinese calligraphy
34:3MTbG20jC4E,34,中国书法,3MTbG20jC4E,https://www.youtube.com/watch?v=3MTbG20jC4E,likely_relevant,1200,Chinese Calligraphy in Shenzhen 🇨🇳,Shenzhen Pages,Chinese calligraphy
34:3TmYIJ1BWJI,34,中国书法,3TmYIJ1BWJI,https://www.youtube.com/watch?v=3TmYIJ1BWJI,likely_relevant,13160,生(Sheng)。Life/ 書法/ 書道/ Chinese Calligraphy/ Shodo,Sam Hsiao,Chinese calligraphy
34:3UcQPe27RnA,34,中国书法,3UcQPe27RnA,https://www.youtube.com/watch?v=3UcQPe27RnA,likely_relevant,3425,好心情 #chinese calligraphy,书​藝家 幽軒,Chinese calligraphy
34:3ZzSCeQZxQg,34,中国书法,3ZzSCeQZxQg,https://www.youtube.com/watch?v=3ZzSCeQZxQg,likely_relevant,653,How to write the character ‘福' in Chinese calligraphy,江湖坛说,Chinese calligraphy
34:3_6ykJBq6mY,34,中国书法,3_6ykJBq6mY,https://www.youtube.com/watch?v=3_6ykJBq6mY,likely_relevant,2495,心曠神  #chinese calligraphy  #calligraphy,书​藝家 幽軒,Chinese calligraphy
34:3qW00Nn7Sj0,34,中国书法,3qW00Nn7Sj0,https://www.youtube.com/watch?v=3qW00Nn7Sj0,likely_relevant,13982,壽 ..a long life   #chinese calligraphy,书​藝家 幽軒,Chinese calligraphy
34:3sL2noFPX8Y,34,中国书法,3sL2noFPX8Y,https://www.youtube.com/watch?v=3sL2noFPX8Y,likely_relevant,2914,心语36|Chinese Calligraphy|Handwriting|硬笔书法|楷书|手写|笔画|#shorts #calligraphy #handwriting #chinese #心语,Felicity Exodus,Chinese calligraphy
34:3z-fK1PX6PI,34,中国书法,3z-fK1PX6PI,https://www.youtube.com/watch?v=3z-fK1PX6PI,likely_relevant,1374,Chinese calligraphy #shorts #shortsfeed,M2K KNOWLEDGE FACT,Chinese calligraphy
34:4HhWrlitkfA,34,中国书法,4HhWrlitkfA,https://www.youtube.com/watch?v=4HhWrlitkfA,likely_relevant,32333,Modern Chinese calligraphy artworks 书法中国,AnitachenCalligraphy,Chinese calligraphy
34:4JmnXGXaqcU,34,中国书法,4JmnXGXaqcU,https://www.youtube.com/watch?v=4JmnXGXaqcU,likely_relevant,3374,信望愛. faith #chinese calligraphy,书​藝家 幽軒,Chinese calligraphy
34:4Jw9GKqY0vc,34,中国书法,4Jw9GKqY0vc,https://www.youtube.com/watch?v=4Jw9GKqY0vc,likely_relevant,216177,Chinese calligraphy learning,徐贇,Chinese calligraphy
34:4Y_RSV75WRE,34,中国书法,4Y_RSV75WRE,https://www.youtube.com/watch?v=4Y_RSV75WRE,likely_relevant,5635,Chinese Calligraphy “Fu Zi”中国书法-福字的几种写法 你喜欢哪一种？,王海军国画书法艺术频道 JunFineArt,Chinese calligraphy
34:4cQDhKgy8e8,34,中国书法,4cQDhKgy8e8,https://www.youtube.com/watch?v=4cQDhKgy8e8,likely_relevant,6557,Ink Serenity: Chinese Calligraphy Course - Thousand Character Classic 1,InkDifferent Studio,Chinese calligraphy
34:4jL6rZmEyxM,34,中国书法,4jL6rZmEyxM,https://www.youtube.com/watch?v=4jL6rZmEyxM,likely_relevant,1489,Chinese calligraphy｜Continue,XuanQi Calligraphy,Chinese calligraphy
34:4ngyA0R6THs,34,中国书法,4ngyA0R6THs,https://www.youtube.com/watch?v=4ngyA0R6THs,low_relevance,439528,سر الفرشاة التي لا تسمح بأي خطأ في فن الخط الصيني!,3adelMoodek,Chinese calligraphy
34:4tOgJBw4dAo,34,中国书法,4tOgJBw4dAo,https://www.youtube.com/watch?v=4tOgJBw4dAo,likely_relevant,38289,Chinese Calligraphy Art #Chinese #Calligraphyart #Chineseart,Calligraphy,Chinese calligraphy
34:4uleZgDPlFo,34,中国书法,4uleZgDPlFo,https://www.youtube.com/watch?v=4uleZgDPlFo,likely_relevant,170862,Satisfying Chinese calligraphy brush pen practice 中国书法,AnitachenCalligraphy,Chinese calligraphy
34:50S5ZqJ9kLI,34,中国书法,50S5ZqJ9kLI,https://www.youtube.com/watch?v=50S5ZqJ9kLI,likely_relevant,9,中国書法 -「之」| Chinese Calligraphy | Simple Life with Calligraph,Simple Life with Calligraph,Chinese calligraphy
34:5FzXw84ACMI,34,中国书法,5FzXw84ACMI,https://www.youtube.com/watch?v=5FzXw84ACMI,likely_relevant,1480,#Chinese Calligraphy #Running Script #Traditional Culture,BrainyToys Hub,Chinese calligraphy
34:5abgk53T2PE,34,中国书法,5abgk53T2PE,https://www.youtube.com/watch?v=5abgk53T2PE,likely_relevant,883135,"Chinese calligraphy exercise while grinding ink, brush, paper, felt mat asmr，32:24, 48:36",yanghaiying,Chinese calligraphy
34:5l35AxcdbHo,34,中国书法,5l35AxcdbHo,https://www.youtube.com/watch?v=5l35AxcdbHo,likely_relevant,1337,Chinese Calligraphy for Lunar New Year | Writing Spring Festival Couplets Part 2,Chinese Calligraphy Art,Chinese calligraphy
34:6AapJRm4Vfc,34,中国书法,6AapJRm4Vfc,https://www.youtube.com/watch?v=6AapJRm4Vfc,likely_relevant,2406,谚语7《亲》|Chinese Calligraphy|Handwriting|硬笔书法|楷书|手写|笔画| #shorts #calligraphy #handwriting #chinese,Felicity Exodus,Chinese calligraphy
34:6Vqx79iHo-o,34,中国书法,6Vqx79iHo-o,https://www.youtube.com/watch?v=6Vqx79iHo-o,likely_relevant,6879,Using Chinese Calligraphy Brush for WATERCOLOURS? #paint #watercolour #art #shorts #shortfeeds,Ayan Attique Dar,Chinese calligraphy
34:6bdJ5WFC8Fg,34,中国书法,6bdJ5WFC8Fg,https://www.youtube.com/watch?v=6bdJ5WFC8Fg,likely_relevant,94707,How Ancient Longquan Seal Ink Is Handcrafted | Traditional Chinese Calligraphy Heritage Craft,Quiet Village Stories,Chinese calligraphy
34:6nUA7lC8Pss,34,中国书法,6nUA7lC8Pss,https://www.youtube.com/watch?v=6nUA7lC8Pss,likely_relevant,36691,What's In a Traditional Chinese / Japanese Calligraphy Kit,Lisa Shea Origami,Chinese calligraphy
34:6rWBlI8nbD0,34,中国书法,6rWBlI8nbD0,https://www.youtube.com/watch?v=6rWBlI8nbD0,likely_relevant,1769,成语55|心甘情愿|Chinese Calligraphy|Handwriting|硬笔书法|楷书|手写|笔画| #shorts #calligraphy #handwriting #chinese,Felicity Exodus,Chinese calligraphy
34:71NY8xM645o,34,中国书法,71NY8xM645o,https://www.youtube.com/watch?v=71NY8xM645o,likely_relevant,2572,俗语12《瞬》|Chinese Calligraphy|Handwriting|硬笔书法|楷书|手写|笔画| #shorts #calligraphy #handwriting #chinese,Felicity Exodus,Chinese calligraphy
34:71R5ffWMVPw,34,中国书法,71R5ffWMVPw,https://www.youtube.com/watch?v=71R5ffWMVPw,likely_relevant,3463,Practicing Brush Writing Chinese Calligraphy,Best Vivian Chinese Calligrapher,Chinese calligraphy
34:766iBplMiPI,34,中国书法,766iBplMiPI,https://www.youtube.com/watch?v=766iBplMiPI,likely_relevant,684,心想事成  #chinese calligraphy,书​藝家 幽軒,Chinese calligraphy
34:7E2OYihubIE,34,中国书法,7E2OYihubIE,https://www.youtube.com/watch?v=7E2OYihubIE,likely_relevant,5422,Chinese calligraphy part4,Gosha Shinkarenko,Chinese calligraphy
34:7fySccXgF2Q,34,中国书法,7fySccXgF2Q,https://www.youtube.com/watch?v=7fySccXgF2Q,likely_relevant,1639,"🀄 How to write ""home"" in Chinese Calligraphy",Chinese Calligrapher Ming,Chinese calligraphy
34:7tJ4uf5xAaQ,34,中国书法,7tJ4uf5xAaQ,https://www.youtube.com/watch?v=7tJ4uf5xAaQ,likely_relevant,89507,Mesmerizing Chinese Calligraphy Technique: Layered Ink Art That Looks 3D Floating,TrendBlitz Daily,Chinese calligraphy
34:82KdSv-I0nw,34,中国书法,82KdSv-I0nw,https://www.youtube.com/watch?v=82KdSv-I0nw,likely_relevant,2990,Chinese Calligraphy Artwork,Best Vivian Chinese Calligrapher,Chinese calligraphy
34:8359Mcf_F00,34,中国书法,8359Mcf_F00,https://www.youtube.com/watch?v=8359Mcf_F00,likely_relevant,3092,俗语75《人》|Chinese Calligraphy|Handwriting|硬笔书法|楷书|手写|笔画| #shorts #calligraphy #handwriting #chinese,Felicity Exodus,Chinese calligraphy
34:86M8DeKRgZ8,34,中国书法,86M8DeKRgZ8,https://www.youtube.com/watch?v=86M8DeKRgZ8,likely_relevant,2507,Lego Chinese Calligraphy｜以積木玩具寫書法,磚子 Brickfucius,Chinese calligraphy
34:8BihPzs11Ms,34,中国书法,8BihPzs11Ms,https://www.youtube.com/watch?v=8BihPzs11Ms,likely_relevant,3775,How to Write LOVE 爱 in Chinese Mandarin Learn Chinese Characters Handwriting,Andy and Sarah Chinese ,Chinese calligraphy
34:8bkY23IN5GE,34,中国书法,8bkY23IN5GE,https://www.youtube.com/watch?v=8bkY23IN5GE,likely_relevant,154,Days of the week in Chinese | Learn Chinese for beginners | Chinese calligraphy #daysoftheweek,WriterM43 ,Chinese calligraphy
34:9lU7wm7uLug,34,中国书法,9lU7wm7uLug,https://www.youtube.com/watch?v=9lU7wm7uLug,likely_relevant,1114,石 #chinesewriting #calligraphy #art #汉字 #drawing, 筆亭書法Chinese Calligraphy,Chinese calligraphy
34:9uRGeuDfYcM,34,中国书法,9uRGeuDfYcM,https://www.youtube.com/watch?v=9uRGeuDfYcM,likely_relevant,12,百福自集 #china calligraphy #calligraphy #Chinese Calligraphy  #書道 #서예 #붓글씨 #kalligraphie,书​藝家 幽軒,Chinese calligraphy
34:A16OlPGvcJo,34,中国书法,A16OlPGvcJo,https://www.youtube.com/watch?v=A16OlPGvcJo,likely_relevant,1512,和平(Peace) | Chinese Calligraphy #calligraphy #calligraphyart,Chinese with Crystal,Chinese calligraphy
34:AG0hrTcZ56k,34,中国书法,AG0hrTcZ56k,https://www.youtube.com/watch?v=AG0hrTcZ56k,likely_relevant,23441,Chinese Calligraphy(心-Heart). #shorts,Just Sketch PNG,Chinese calligraphy
34:AGye84QySY0,34,中国书法,AGye84QySY0,https://www.youtube.com/watch?v=AGye84QySY0,likely_relevant,2642,What is Chinese Calligraphy? Pt. 2: Materials | ARTiculations,ARTiculations,Chinese calligraphy
34:AZ__sVMXxPo,34,中国书法,AZ__sVMXxPo,https://www.youtube.com/watch?v=AZ__sVMXxPo,likely_relevant,3424,毛笔字练习#85  中國書法楷書練習臨帖【南】| Chinese Calligraphy practise,卓风手工 ZhuoFeng,Chinese calligraphy
34:AcBzCVIl6Xk,34,中国书法,AcBzCVIl6Xk,https://www.youtube.com/watch?v=AcBzCVIl6Xk,likely_relevant,3369,Chinese Calligraphy Itni Dangerous Kyu Lagti Hai?,Jmbfacts,Chinese calligraphy
34:Af8bVoGf-x0,34,中国书法,Af8bVoGf-x0,https://www.youtube.com/watch?v=Af8bVoGf-x0,likely_relevant,10418,寫出曹全碑的輕快節奏 #chinesecalligraphy #calligraphy #書法 #中國書法,北斗文創 ,Chinese calligraphy
34:Ajv6ldDVQQ0,34,中国书法,Ajv6ldDVQQ0,https://www.youtube.com/watch?v=Ajv6ldDVQQ0,likely_relevant,2147,毛笔字练习#78  中國書法楷書練習臨帖【言】| Chinese Calligraphy practise,卓风手工 ZhuoFeng,Chinese calligraphy
34:ArxFndfXtgI,34,中国书法,ArxFndfXtgI,https://www.youtube.com/watch?v=ArxFndfXtgI,likely_relevant,3217,Daily Chinese calligraphy practice 28 02 23,AnitachenCalligraphy,Chinese calligraphy
34:AtmAHXObLQY,34,中国书法,AtmAHXObLQY,https://www.youtube.com/watch?v=AtmAHXObLQY,likely_relevant,360111,"Grinding ink and learning Chinese calligraphy asmr, noise 8:58",yanghaiying,Chinese calligraphy
34:AxBUXNk_4_4,34,中国书法,AxBUXNk_4_4,https://www.youtube.com/watch?v=AxBUXNk_4_4,likely_relevant,1013,#Chinese Calligraphy #Running Script #Traditional Culture,BrainyToys Hub,Chinese calligraphy
34:BRBrOyjuTqU,34,中国书法,BRBrOyjuTqU,https://www.youtube.com/watch?v=BRBrOyjuTqU,likely_relevant,23,嘉言錄第168輯Chinese calligraphy in Semi-cursive scripts 168,復柔聊書法FJ's Chinese Calligraphy,Chinese calligraphy
34:BdNPAyRjibU,34,中国书法,BdNPAyRjibU,https://www.youtube.com/watch?v=BdNPAyRjibU,likely_relevant,1597,"Learn 8 Basic Strokes in 10 Seconds! Horizontal, Vertical, P strokes, Dot...! #CalligraphyPractice",Chinese Calligraphy Art,Chinese calligraphy
34:Bl34i7PFIbQ,34,中国书法,Bl34i7PFIbQ,https://www.youtube.com/watch?v=Bl34i7PFIbQ,likely_relevant,6304,"Chinese Handwriting with Relaxing Music, Standard Writing vs Handwriting, Chinese calligraphy",Bread and Bao,Chinese calligraphy
34:ByZ6W2c4TM8,34,中国书法,ByZ6W2c4TM8,https://www.youtube.com/watch?v=ByZ6W2c4TM8,likely_relevant,918780,Why Chinese Calligraphy Is So Hard 🤯,FactoQio,Chinese calligraphy
